ano,id_municipio,rede,etapa,tdi,taxa_aprovacao,taxa_reprovacao,taxa_abandono,hrs_aula
2023,2306306,estadual,EM,NA,NA,0,NA,NA
2023,2306306,municipal,EF anos iniciais,18.433333333333334,95.56666666666666,4.1,20.266666666666666,0
2023,2306306,municipal,EF anos finais,19.133333333333333,95.23333333333333,4.066666666666666,1.7,72.9
2023,2306306,municipal,EM,NA,4.166666666666667,52.833333333333336,34.8,19.433333333333334
2023,2306405,estadual,EF anos iniciais,11,90,4,0,12.5
2023,2306405,estadual,EF anos finais,15,100,4.3,30.8,31.2
2023,2306405,estadual,EM,NA,4.1,37,33.3,NA
2023,2306405,federal,EF anos iniciais,NA,NA,NA,NA,NA
2023,2306405,federal,EF anos finais,NA,NA,NA,NA,NA
2023,2306405,federal,EM,NA,NA,100,NA,NA
2023,2306405,municipal,EF anos iniciais,22.866666666666667,96,7.066666666666666,27.733333333333334,0.06666666666666667
2023,2306405,municipal,EF anos finais,21.2,96.1,7.066666666666666,1.7,84.66666666666667
2023,2306405,municipal,EM,NA,7.3,60.2,30.599999999999998,18.400000000000002
2023,2306504,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,2306504,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,2306504,estadual,EM,NA,NA,0,NA,NA
2023,2306504,municipal,EF anos iniciais,20,71.63333333333334,4.1,23.266666666666666,0
2023,2306504,municipal,EF anos finais,18.433333333333334,77.93333333333334,4.166666666666667,0,22.2
2023,2306504,municipal,EM,NA,5.4,47.13333333333333,48.46666666666667,15.566666666666666
2023,2306553,estadual,EF anos iniciais,8.3,94.7,4,43.7,NA
2023,2306553,estadual,EF anos finais,11.3,95,4,0,NA
2023,2306553,estadual,EM,NA,4.1,38.9,38.3,11.7
2023,2306553,municipal,EF anos iniciais,16.96666666666667,92.39999999999999,4.5,19.433333333333334,0
2023,2306553,municipal,EF anos finais,19.166666666666668,97.93333333333334,4.833333333333333,0.6666666666666666,55.6
2023,2306553,municipal,EM,NA,5.3999999999999995,22.866666666666667,58.13333333333333,17.4
2023,2306603,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,2306603,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,2306603,estadual,EM,NA,NA,0,NA,NA
2023,2306603,municipal,EF anos iniciais,17.5,83.63333333333334,7,21.633333333333333,0
2023,2306603,municipal,EF anos finais,20.166666666666668,74.83333333333333,6.933333333333334,1.0666666666666667,6.733333333333333
2023,2306603,municipal,EM,NA,7.133333333333334,9.5,36.43333333333333,15.3
2023,2306702,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,2306702,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,2306702,estadual,EM,NA,NA,50,NA,NA
2023,2306702,municipal,EF anos iniciais,22.4,98.7,7.666666666666667,39.46666666666667,0
2023,2306702,municipal,EF anos finais,20.466666666666665,96.76666666666667,6.7,1.9333333333333333,62.36666666666667
2023,2306702,municipal,EM,NA,7.833333333333333,20.966666666666665,26.133333333333333,20.2
2023,2306801,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,2306801,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,2306801,estadual,EM,NA,NA,0,NA,NA
2023,2306801,municipal,EF anos iniciais,15.5,82.3,5.866666666666667,21.8,0
2023,2306801,municipal,EF anos finais,17.666666666666668,91.83333333333333,5.566666666666666,4.866666666666667,41.46666666666667
2023,2306801,municipal,EM,NA,7.4,0,27.666666666666664,15.6
2023,2306900,estadual,EF anos iniciais,NA,NA,NA,NA,0
2023,2306900,estadual,EF anos finais,NA,NA,NA,NA,22.2
2023,2306900,estadual,EM,NA,NA,60,NA,NA
2023,2306900,federal,EF anos iniciais,NA,NA,NA,NA,NA
2023,2306900,federal,EF anos finais,NA,NA,NA,NA,NA
2023,2306900,federal,EM,NA,NA,100,NA,NA
2023,2306900,municipal,EF anos iniciais,16.6,79.6,7.933333333333334,15.733333333333333,0
2023,2306900,municipal,EF anos finais,16.433333333333334,88.73333333333333,7.6000000000000005,0,79.76666666666667
2023,2306900,municipal,EM,NA,8.333333333333334,14.133333333333333,50.833333333333336,18.066666666666666
2023,2307007,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,2307007,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,2307007,estadual,EM,NA,NA,33.3,NA,NA
2023,2307007,federal,EF anos iniciais,NA,NA,NA,NA,NA
2023,2307007,federal,EF anos finais,NA,NA,NA,NA,NA
2023,2307007,federal,EM,NA,NA,100,NA,NA
2023,2307007,municipal,EF anos iniciais,19.766666666666666,92.86666666666666,7,31.733333333333334,0
2023,2307007,municipal,EF anos finais,21.133333333333333,87.33333333333333,7.066666666666666,3.3,64.1
2023,2307007,municipal,EM,NA,7.733333333333333,8.166666666666666,43.03333333333333,20.333333333333332
2023,2307106,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,2307106,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,2307106,estadual,EM,NA,NA,50,NA,NA
2023,2307106,municipal,EF anos iniciais,19.866666666666667,100,4,28.333333333333332,0
2023,2307106,municipal,EF anos finais,18.133333333333333,98.76666666666667,4.066666666666666,0.9,55.6
2023,2307106,municipal,EM,NA,4.733333333333333,45.8,23.566666666666666,17.3
2023,2307205,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,2307205,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,2307205,estadual,EM,NA,NA,0,NA,NA
2023,2307205,municipal,EF anos iniciais,20.766666666666666,79.63333333333334,4.366666666666666,20.9,0
2023,2307205,municipal,EF anos finais,19.633333333333333,79.96666666666667,4.3999999999999995,0,70.23333333333333
2023,2307205,municipal,EM,NA,5.466666666666667,0,22.3,16.433333333333334
2023,2307254,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,2307254,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,2307254,estadual,EM,NA,NA,0,NA,NA
2023,2307254,municipal,EF anos iniciais,25.1,94.4,4.066666666666666,18.866666666666667,NA
2023,2307254,municipal,EF anos finais,26.166666666666668,97.63333333333333,4.033333333333333,2.1,NA
2023,2307254,municipal,EM,NA,5.066666666666666,40.53333333333333,51.4,24.233333333333334
2023,2307304,estadual,EF anos iniciais,NA,NA,4.8,67.6,1.4
2023,2307304,estadual,EF anos finais,NA,97.3,4.8,8.1,54.7
2023,2307304,estadual,EM,NA,4.8,4.333333333333333,16.2,NA
2023,2307304,federal,EF anos iniciais,NA,NA,NA,NA,NA
2023,2307304,federal,EF anos finais,NA,NA,NA,NA,NA
2023,2307304,federal,EM,NA,NA,0,NA,NA
2023,2307304,municipal,EF anos iniciais,27.133333333333333,97.6,4.633333333333334,36.03333333333333,0
2023,2307304,municipal,EF anos finais,26.7,97.96666666666667,4.666666666666667,3.0666666666666664,76.96666666666667
2023,2307304,municipal,EM,NA,4.633333333333334,31.133333333333333,23.8,19.23333333333333
2023,2307403,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,2307403,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,2307403,estadual,EM,NA,NA,0,NA,NA
2023,2307403,municipal,EF anos iniciais,24.5,77.89999999999999,5.633333333333334,5.433333333333334,0
2023,2307403,municipal,EF anos finais,23.666666666666668,81.56666666666666,9.1,0.7000000000000001,67.7
2023,2307403,municipal,EM,NA,7.733333333333333,61.06666666666666,49.766666666666666,20.833333333333332
2023,2307502,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,2307502,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,2307502,estadual,EM,NA,NA,0,NA,NA
2023,2307502,municipal,EF anos iniciais,16,92.53333333333333,4,23.533333333333335,0
2023,2307502,municipal,EF anos finais,14.4,91.16666666666667,4,2.4,69.4
2023,2307502,municipal,EM,NA,4.933333333333334,59.766666666666666,50.03333333333333,13.766666666666667
2023,2307601,estadual,EF anos iniciais,NA,NA,NA,NA,0
2023,2307601,estadual,EF anos finais,NA,NA,NA,NA,15.6
2023,2307601,estadual,EM,NA,NA,0,NA,NA
2023,2307601,federal,EF anos iniciais,NA,NA,NA,NA,NA
2023,2307601,federal,EF anos finais,NA,NA,NA,NA,NA
2023,2307601,federal,EM,NA,NA,0,NA,NA
2023,2307601,municipal,EF anos iniciais,25.1,77.6,4.266666666666667,21.066666666666666,NA
2023,2307601,municipal,EF anos finais,26.933333333333334,75.8,4.2,0,NA
2023,2307601,municipal,EM,NA,5.766666666666667,56.96666666666667,54.166666666666664,23.666666666666668
2023,2307635,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,2307635,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,2307635,estadual,EM,NA,NA,0,NA,NA
2023,2307635,municipal,EF anos iniciais,20.433333333333334,93.86666666666666,7.8,31.766666666666666,0
2023,2307635,municipal,EF anos finais,20.766666666666666,100,7.8,2.966666666666667,14.366666666666667
2023,2307635,municipal,EM,NA,8.3,0,50.6,16.833333333333332
2023,2307650,estadual,EF anos iniciais,15.5,100,3.7,57.5,NA
2023,2307650,estadual,EF anos finais,17,90.76666666666667,4.633333333333334,5,NA
2023,2307650,estadual,EM,NA,4.566666666666666,12.933333333333334,11.933333333333334,16.5
2023,2307650,federal,EF anos iniciais,NA,NA,NA,NA,NA
2023,2307650,federal,EF anos finais,NA,NA,NA,NA,NA
2023,2307650,federal,EM,NA,NA,0,NA,NA
2023,2307650,municipal,EF anos iniciais,23.866666666666667,99.63333333333334,5.2,20.633333333333333,0
2023,2307650,municipal,EF anos finais,22.066666666666666,99.66666666666667,5.3,3.2,65.8
2023,2307650,municipal,EM,NA,6,62.63333333333333,50.699999999999996,16.066666666666666
2023,2307700,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,2307700,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,2307700,estadual,EM,NA,NA,0,NA,NA
2023,2307700,federal,EF anos iniciais,NA,NA,NA,NA,NA
2023,2307700,federal,EF anos finais,NA,NA,NA,NA,NA
2023,2307700,federal,EM,NA,NA,100,NA,NA
2023,2307700,municipal,EF anos iniciais,24.2,94.7,5.333333333333333,23.266666666666666,0
2023,2307700,municipal,EF anos finais,25.833333333333336,85.46666666666667,5.5,1.1,65.7
2023,2307700,municipal,EM,NA,6.133333333333334,20.1,31.400000000000002,19.666666666666664
2023,2307809,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,2307809,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,2307809,estadual,EM,NA,NA,0,NA,NA
2023,2307809,municipal,EF anos iniciais,21.53333333333333,93.6,4.7,26.533333333333335,NA
2023,2307809,municipal,EF anos finais,20.633333333333333,93.26666666666667,4.466666666666667,1.5999999999999999,NA
2023,2307809,municipal,EM,NA,5.866666666666666,36.8,30.833333333333332,19.066666666666666
2023,2307908,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,2307908,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,2307908,estadual,EM,NA,NA,100,NA,NA
2023,2307908,municipal,EF anos iniciais,21,76.23333333333333,6.433333333333334,24.866666666666667,0
2023,2307908,municipal,EF anos finais,16.433333333333334,79.1,6.266666666666667,3.4,39.53333333333333
2023,2307908,municipal,EM,NA,7.033333333333333,11.1,16.6,17.733333333333334
2023,2308005,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,2308005,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,2308005,estadual,EM,NA,NA,33.3,NA,NA
2023,2308005,municipal,EF anos iniciais,19.733333333333334,89.7,8.066666666666666,20.666666666666668,0
2023,2308005,municipal,EF anos finais,20.966666666666665,76.2,8.133333333333333,0.3,62
2023,2308005,municipal,EM,NA,8.566666666666666,17.5,50.56666666666666,19.733333333333334
2023,2308104,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,2308104,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,2308104,estadual,EM,NA,NA,50,NA,NA
2023,2308104,municipal,EF anos iniciais,18.8,80.33333333333333,6.766666666666667,22.7,0
2023,2308104,municipal,EF anos finais,18.866666666666667,80.06666666666668,6.733333333333333,3.966666666666667,53.9
2023,2308104,municipal,EM,NA,7.233333333333333,14.133333333333333,48.46666666666667,16.066666666666666
2023,2308203,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,2308203,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,2308203,estadual,EM,NA,NA,100,NA,NA
2023,2308203,municipal,EF anos iniciais,16.833333333333332,95.16666666666667,5.166666666666667,35.233333333333334,0
2023,2308203,municipal,EF anos finais,16.8,100,5.133333333333334,1.0333333333333334,43.3
2023,2308203,municipal,EM,NA,6.333333333333334,57.766666666666666,32.53333333333333,15.333333333333334
2023,2308302,estadual,EF anos iniciais,NA,NA,NA,NA,0
2023,2308302,estadual,EF anos finais,NA,NA,NA,NA,25
2023,2308302,estadual,EM,NA,NA,33.3,NA,NA
2023,2308302,municipal,EF anos iniciais,21.233333333333334,83.93333333333334,4.4,29.9,0
2023,2308302,municipal,EF anos finais,20.46666666666667,94.39999999999999,4.433333333333334,8.433333333333334,55.833333333333336
2023,2308302,municipal,EM,NA,4.566666666666666,6.633333333333334,12.166666666666668,16.266666666666666
2023,2308351,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,2308351,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,2308351,estadual,EM,NA,NA,0,NA,NA
2023,2308351,municipal,EF anos iniciais,14.4,100,4.1,31.2,0
2023,2308351,municipal,EF anos finais,23.5,100,4.1,2.1333333333333333,97.56666666666666
2023,2308351,municipal,EM,NA,4.6,10.333333333333334,21.6,20.166666666666668
2023,2308377,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,2308377,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,2308377,estadual,EM,NA,NA,50,NA,NA
2023,2308377,municipal,EF anos iniciais,18.1,76.3,4.233333333333333,26.966666666666665,0
2023,2308377,municipal,EF anos finais,16.5,83.86666666666666,7,0.6,88.2
2023,2308377,municipal,EM,NA,6.033333333333333,47.93333333333333,26.933333333333334,16.3
2023,2308401,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,2308401,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,2308401,estadual,EM,NA,NA,50,NA,NA
2023,2308401,municipal,EF anos iniciais,20.933333333333334,85.26666666666667,4.666666666666666,38.36666666666667,0
2023,2308401,municipal,EF anos finais,19.96666666666667,90.73333333333333,4.933333333333334,3.433333333333333,50.96666666666667
2023,2308401,municipal,EM,NA,5.1000000000000005,29.8,14.466666666666667,15.933333333333334
2023,2308500,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,2308500,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,2308500,estadual,EM,NA,NA,19.433333333333334,NA,NA
2023,2308500,municipal,EF anos iniciais,17.666666666666668,77,7.066666666666666,28.833333333333332,0.6
2023,2308500,municipal,EF anos finais,15.366666666666667,85.8,7.066666666666666,3.3333333333333335,75.6
2023,2308500,municipal,EM,NA,7.066666666666666,39.13333333333333,42,17.266666666666666
2023,2308609,estadual,EF anos iniciais,9.3,77.63333333333334,4.133333333333333,36.63333333333333,0
2023,2308609,estadual,EF anos finais,9.3,84.13333333333333,4.166666666666667,15.766666666666666,72.7
2023,2308609,estadual,EM,NA,4.166666666666667,0,35.7,6.633333333333333
2023,2308609,municipal,EF anos iniciais,13,37.36666666666667,8.1,5.666666666666667,0
2023,2308609,municipal,EF anos finais,14.466666666666667,53.93333333333334,8.666666666666666,0.7,9.033333333333333
2023,2308609,municipal,EM,NA,8.366666666666667,5.2,40.9,11.166666666666666
2023,2308708,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,2308708,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,2308708,estadual,EM,NA,NA,33.3,NA,NA
2023,2308708,federal,EF anos iniciais,NA,NA,NA,NA,NA
2023,2308708,federal,EF anos finais,NA,NA,NA,NA,NA
2023,2308708,federal,EM,NA,NA,0,NA,NA
2023,2308708,municipal,EF anos iniciais,25.833333333333336,95.63333333333334,6.666666666666667,29.366666666666667,0
2023,2308708,municipal,EF anos finais,25.9,95.9,6.7,3.033333333333333,56.43333333333334
2023,2308708,municipal,EM,NA,7.233333333333333,32.03333333333333,37.63333333333333,19.266666666666666
2023,2308807,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,2308807,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,2308807,estadual,EM,NA,NA,0,NA,NA
2023,2308807,municipal,EF anos iniciais,10.5,84.03333333333333,4.433333333333334,32.6,0
2023,2308807,municipal,EF anos finais,12.833333333333334,98.23333333333333,4.3,4.5,37.53333333333333
2023,2308807,municipal,EM,NA,5.2,19.4,40.46666666666667,15.233333333333333
2023,2308906,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,2308906,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,2308906,estadual,EM,NA,NA,50,NA,NA
2023,2308906,municipal,EF anos iniciais,20.566666666666666,95.8,4.266666666666667,19.566666666666666,0
2023,2308906,municipal,EF anos finais,18.833333333333332,96.43333333333334,4.333333333333333,0,79.26666666666667
2023,2308906,municipal,EM,NA,4.9,43.53333333333333,46.56666666666667,18.433333333333334
2023,2309003,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,2309003,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,2309003,estadual,EM,NA,NA,0,NA,NA
2023,2309003,municipal,EF anos iniciais,16,95.83333333333333,4.066666666666666,12.7,0
2023,2309003,municipal,EF anos finais,17.933333333333334,69.7,4,0,23.76666666666667
2023,2309003,municipal,EM,NA,4.833333333333333,10,19,16.666666666666668
2023,2309102,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,2309102,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,2309102,estadual,EM,NA,NA,0,NA,NA
2023,2309102,municipal,EF anos iniciais,21.3,96.8,6.366666666666667,11.033333333333333,0
2023,2309102,municipal,EF anos finais,22.833333333333332,100,5.9,3.666666666666667,69.43333333333334
2023,2309102,municipal,EM,NA,6.766666666666667,0,70,16.166666666666668
2023,2309201,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,2309201,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,2309201,estadual,EM,NA,NA,50,NA,NA
2023,2309201,municipal,EF anos iniciais,19.666666666666668,98.36666666666666,4.066666666666666,32.733333333333334,0
2023,2309201,municipal,EF anos finais,19.166666666666668,97.76666666666667,4.033333333333333,4.433333333333334,90.9
2023,2309201,municipal,EM,NA,4.966666666666667,26.099999999999998,18.533333333333335,19.233333333333334
2023,2309300,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,2309300,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,2309300,estadual,EM,NA,NA,0,NA,NA
2023,2309300,municipal,EF anos iniciais,12.833333333333334,84.26666666666667,5.4,17.166666666666668,0
2023,2309300,municipal,EF anos finais,14.966666666666667,90.4,5.4,2.033333333333333,27.46666666666667
2023,2309300,municipal,EM,NA,6.3,2.5,21.5,13.033333333333333
2023,2309409,estadual,EF anos iniciais,NA,100,3,11.1,NA
2023,2309409,estadual,EF anos finais,NA,85.7,3,11.1,NA
2023,2309409,estadual,EM,NA,3.3,0,57.1,14
2023,2309409,municipal,EF anos iniciais,20.666666666666668,63.53333333333333,6.266666666666667,14.733333333333334,0
2023,2309409,municipal,EF anos finais,20.866666666666667,70.60000000000001,6.233333333333333,0.6,26.533333333333335
2023,2309409,municipal,EM,NA,6.833333333333333,23.6,57.63333333333333,15.566666666666666
2023,2309458,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,2309458,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,2309458,estadual,EM,NA,NA,25,NA,NA
2023,2309458,municipal,EF anos iniciais,18.833333333333332,89.96666666666667,4.366666666666666,24.566666666666666,0
2023,2309458,municipal,EF anos finais,20.366666666666667,88,4.133333333333333,2.0666666666666664,69.93333333333334
2023,2309458,municipal,EM,NA,5.9,41.7,38.733333333333334,15.566666666666666
2023,2309508,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,2309508,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,2309508,estadual,EM,NA,NA,0,NA,NA
2023,2309508,municipal,EF anos iniciais,18.2,66.33333333333333,5.7,16.166666666666668,1.1
2023,2309508,municipal,EF anos finais,16.633333333333333,77.43333333333334,5.4,0.5666666666666667,32.2
2023,2309508,municipal,EM,NA,6.4,25.833333333333332,41.93333333333334,20.2
2023,2309607,estadual,EF anos iniciais,NA,NA,NA,NA,0
2023,2309607,estadual,EF anos finais,NA,NA,NA,NA,27.5
2023,2309607,estadual,EM,NA,NA,55,NA,NA
2023,2309607,municipal,EF anos iniciais,29.433333333333334,93.63333333333333,4.966666666666667,18.866666666666667,NA
2023,2309607,municipal,EF anos finais,26.53333333333333,86.56666666666666,5.566666666666666,7.133333333333333,NA
2023,2309607,municipal,EM,NA,6.533333333333333,25.666666666666668,46.8,20.733333333333334
2023,2309706,estadual,EF anos iniciais,11,50,4,56.3,0
2023,2309706,estadual,EF anos finais,14,55.6,4,12.5,70.6
2023,2309706,estadual,EM,NA,4.1,0,0,7
2023,2309706,municipal,EF anos iniciais,23.900000000000002,81.1,4.133333333333334,23.46666666666667,0
2023,2309706,municipal,EF anos finais,21.833333333333332,80.46666666666667,4.266666666666667,2.2,81.86666666666667
2023,2309706,municipal,EM,NA,4.633333333333334,42.7,40.53333333333333,20.833333333333332
2023,2309805,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,2309805,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,2309805,estadual,EM,NA,NA,0,NA,NA
2023,2309805,municipal,EF anos iniciais,19.5,96.96666666666667,5,37.5,0
2023,2309805,municipal,EF anos finais,20.6,88,5.1,1.6333333333333333,99.16666666666667
2023,2309805,municipal,EM,NA,6.733333333333333,6.466666666666667,34.13333333333333,18.5
2023,2309904,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,2309904,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,2309904,estadual,EM,NA,NA,0,NA,NA
2023,2309904,municipal,EF anos iniciais,15.433333333333334,59.800000000000004,5.6,9,0
2023,2309904,municipal,EF anos finais,25,54.266666666666666,6,0,4.733333333333333
